Polymer,Source,Day2,Batch,Color,N,Na23,Mg25,Al27,Si29,K39,Ca44,Ti47,Mn55,Fe57,Ni60,Cu63,As75,Sr88,Nb93,Sn118,Sb121,Ba138,Pb208
Wire,21,2,A,Grey,1,0.0032424774501310593,22.96561710013413,0.1607616013084769,1.5979301691660237,4.164769931033408,0.02537498706005309,120.91451651837727,0.10996464298151787,0.8754902563836313,0.0703266890333148,0.17156551816951737,0.04452424172768076,0.05209695080787892,0.02915616136763323,0.11401871606650171,0.39592462014444313,0.30049681145063806,0.03342985402957589
Wire,21,2,A,Grey,2,0.0026636102454417336,25.737284482253326,0.16669966836748945,1.6844042534509385,3.104559598441147,0.012153103898176983,129.48665587451833,0.06251576163208897,1.0490551494253688,0.06744384134901583,0.1538082073863085,0.02405043913757519,0.029392932745683116,0.03491997325131642,0.1133885660290087,0.34673585123510026,0.3284586099424363,0.03741697991637418
Wire,21,2,A,Grey,3,0.00273934081315932,17.544875289383253,0.1605610094977743,1.5715831068372115,3.0565629123239932,0.010180035959986585,119.00080140734325,0.051216106897761175,0.9394500413677487,0.050559090839936024,0.15704575450523556,0.02067916209542203,0.022655253300394262,0.03043581410183939,0.09318777959911638,0.32966559101627774,0.3750677156971153,0.028227280376178027
Wire,21,2,A,Grey,4,0.002481588644917757,16.645938942824287,0.1264637412193648,1.26909471869343,3.0354657285487763,0.00805417569030647,99.0032319595568,0.06196865489892066,0.9312080126823984,0.053554213284776685,0.11005471017642485,0.020623234801276397,0.023562400721261992,0.03200612349781117,0.08602800866203138,0.2828767273341176,0.37637718373012197,0.02774506950083302
Wire,22,1,A,Blue,1,0.0009374032848261327,113.03213632864485,0.5502053437189514,0.0025368156254966354,1.6146978896892548,2.501694315371066,127.81317948412637,2.893668538651702,3.239416321090002,0.06344314932360479,7.311731036312237,0.11598385875116582,5.665766875725312,0.0016941301344254788,0.014405752008740001,0.1361881888480893,0.15076043458687355,0.01737840922882606
Wire,22,1,A,Blue,2,0.0010241693413447304,110.05861033764059,0.530953794109631,0.003500283394102897,1.7449184671382438,2.4680875021430007,119.6501084964124,2.8715683876484,3.103758066488154,0.07090637854232303,6.724973548056636,0.07831183257425091,5.641325718819848,0.0016614183487018528,0.014854825124748342,0.116097809493683,0.16433967220038562,0.016175108985093483
Wire,22,1,A,Blue,3,0.00112738477029665,102.34403827518949,0.5046236494640106,0.0035678072798564107,1.9057770178376188,2.227907448501801,118.02263239240311,2.687300814574961,3.0530479402205586,0.08166536430481608,6.720524201556254,0.07635850001996967,5.143170966918445,0.001394571000414604,0.026947263042170506,0.10487368443174928,0.15385688922389948,0.018103446354268703
Wire,22,1,A,Blue,4,0.0010620077536881837,99.13108859801135,0.4764199240213704,0.003380665434010864,1.7363910734283339,2.0587637253962106,110.67364037084508,2.5373880691797983,2.823929170175508,0.0648237128424488,6.484471372813341,0.08281575072809091,4.926403884640392,0.0015679447532736274,0.01507692281225025,0.11442378462308037,0.14135506434443476,0.017286347469943616
Wire,22,2,A,Blue,1,0.000993189163057563,121.08609472431736,0.505946185259593,0.004198573233727393,1.8890136898290473,1.8930728155658207,108.92041427367415,2.6807012705378526,2.715464929638952,0.06950123415656181,7.462763367831479,0.04670979638664379,4.397963058643189,0.001900089595749016,0.021384137030706594,0.27948397508376166,0.17302924366457062,0.019817700050904614
Wire,22,2,A,Blue,2,0.001028126726760409,123.48678691605056,0.5135647213524651,0.0039140187086736025,1.9272731323180425,1.9175080924457435,115.86784464028307,2.7003464813614144,2.7209755986859854,0.06571030131217474,7.979302117699632,0.04077485445048233,4.3521931369506826,0.0015780357953992133,0.023465520264564808,0.23396064799712812,0.17772034480013574,0.021262202047520568
Wire,22,2,A,Blue,3,0.0010179316249951792,120.66458939018985,0.5156748881998048,0.0035422452850944917,1.8689892084401236,1.7990160426702,128.21844082252133,2.6238976675064207,2.4847144761494127,0.06419720638834091,7.354126757488792,0.03225486882961624,4.2969508728381935,0.001399579994386555,0.01940538398210661,0.21796874260999227,0.1505908874245048,0.01828826367507847
Wire,22,2,A,Blue,4,0.0010250947652356754,114.15952784580935,0.4831987834349508,0.003504986625972535,1.845456046616516,1.6649863772402451,125.14730453640684,2.4142455127826934,2.9165207331122636,0.08976477382328288,6.906749452565131,0.03141845853779207,4.008056342040997,0.0021236673816625935,0.019433987121668904,0.19053673162127124,0.13401911119204443,0.02079020258540315
Wire,23,1,A,Green,1,0.0010918604263970187,126.511213066494,0.552418135918651,0.0036121173813603797,1.349538363114806,2.58269710117094,0.30100879495621485,1.9777401473073282,2.474124535599986,0.06302500323551763,3.534591619551089,0.12749044556591688,6.658534880758098,0.0016536509036186573,0.016534556590757588,2.6424362809544633,0.13521695300057618,0.03718713643245361
Wire,23,1,A,Green,2,0.000885063097647237,114.17567749116516,0.5075665338277886,0.0045777967461111705,1.1840017661324698,2.4177747251672024,0.18463566687683483,1.795915160596246,2.5605815015528615,0.056116116672735555,3.095428339597023,0.06747656901499899,6.156552590404866,0.001057356779512842,0.0074041188162380514,3.136921892893231,0.10035533595171309,0.021866958668332943
Wire,23,1,A,Green,3,0.0009262638588109127,110.05546689960097,0.49035492288183496,0.003311357121501714,1.0771119094227553,2.32866974151193,0.24579330796685256,1.6453331912547904,2.17272948674146,0.05626942262844418,3.1987935725613275,0.06893006175215272,5.700219953587255,0.0009444681219390122,0.008173625942488787,2.0834259486128457,0.10756740167556783,0.017794111156374668
Wire,23,1,A,Green,4,0.0010641190582265938,122.94918511153608,0.5400229007299446,0.002869982603181782,1.229751298932851,2.631940962245181,0.17178533711836735,1.9871065776207877,2.4212936610157274,0.05658041047223744,3.6002970435540096,0.06657752535806472,6.579426554027132,0.0008725171208072052,0.008797978658155473,3.183475119858279,0.10774582836387885,0.02089439944324238
Wire,23,2,A,Green,1,0.0007158090437725612,99.2254194216949,0.3664766756085865,0.0031217354643124644,1.1185364045499377,1.4384235950101025,0.2635945785136192,1.155694034126722,1.5036787846548587,0.03812277052131896,2.637749002869427,0.03421278762461649,3.7796058226883993,0.0009097897909839223,0.009319806045901022,1.882575699581065,0.08935700264541757,0.015070835441229481
