Polymer,Source,Day2,Batch,Color,N,Na23,Mg25,Al27,Si29,K39,Ca44,Ti47,Mn55,Fe57,Ni60,Cu63,As75,Sr88,Nb93,Sn118,Sb121,Ba138,Pb208
Can,08,2,A,Black,2,1.6071490122168641,3.600267254257855,1.3293226500901079,252.1519151933194,3.088176762368757,215.23926682612534,0.4662048578918491,0.013497663081174734,1.6845867468497957,1.5141686725264858,0.14741082204119849,0.26510143887505455,0.06573574883915255,0.0010251883142574224,0.06256381103829332,0.3550658011966912,0.020946755192321247,0.021230223163811263
Can,08,2,A,Black,3,0.6134325258609368,3.8110591002431278,1.0582921394958291,270.4266478086087,2.1052739666965046,194.65648104691113,0.2610337544940829,0.009473350626813235,1.0848712306636472,0.5056555788531739,0.06404326890663482,0.2485332148851394,0.05618183261358812,0.00012118378838854318,0.02124834744434293,0.23578209578475248,0.2940398189963743,0.014640355331886715
Can,08,2,A,Black,4,0.4671220337639823,3.6805150901071335,1.0212343935715404,250.736640789745,1.9609999810124117,196.16508878365306,0.2817435622829342,0.011784783218083909,0.9361872597953856,0.33671056709406477,0.044963710398144154,0.2072833650048477,0.054886064007405116,9.921243803094754e-05,0.06549537091352949,0.23394848369637616,0.010352215406891678,0.009592499832476405
Can,09,1,A,Red,1,15.496822210217102,30.72492441158179,34.81117218165604,314.8243828257284,1.9953008423045977,625.275777916365,4.435172191765966,0.03927471092280759,2.89530502285933,0.08914956692209225,0.1323501091270602,9.302844221173954,1.2833675494780798,0.03934848113716036,0.3845417021025654,24.577084554700704,0.20007974567999084,0.06882354982934855
Can,09,1,A,Red,2,4.125865067911541,17.86032665803277,34.4093825141641,270.7533746632258,1.6930052827944206,611.400333053605,1.7927968723602656,0.030631633989435,3.1396776105259394,0.0496131169150882,0.09225423968929826,4.234958857791001,1.2205876933304307,0.0036287656731526854,0.1762921558968311,5.082519710348301,0.09951125845668635,0.024907487974825965
Can,09,1,A,Red,3,5.409059716390374,20.56395729753566,35.387616542370075,328.39791510035036,2.1403789849375445,729.2254677328582,1.917638327024998,0.03346904760506508,2.6894618312525322,0.08997055325044385,0.10203235113044792,3.9584020563930835,1.333540820148081,0.003895020237759476,0.1128695873702709,4.252851296455907,0.10369094432857613,0.023983814501800864
Can,09,1,A,Red,4,3.941538775868712,24.068214132621726,38.18425017944902,317.33263647983773,2.022191737619005,930.8855711666296,1.4600869993344836,0.03800789510207617,3.004099229256745,0.08626001731394937,0.08815576585923927,3.814862433156563,1.4154027345317408,0.0025595447647575762,0.18415842454666978,4.303458689118855,0.10772905562668399,0.027876620216457763
Can,09,2,A,Red,1,2.619425990531001,17.657579583532385,19.242549709569904,202.36462203415806,1.1943104135690539,620.1650739803744,1.305049974859164,0.029587209866865007,2.311526929238165,0.03025730567416584,0.026186429273133558,0.5606902210237148,0.8108440170590132,0.0012514981104996097,0.06629656215400742,0.8202807184690185,0.04774782386142461,0.012824083448259806
Can,09,2,A,Red,2,4.124129392395129,18.803799599634207,18.550935178501263,172.0076189341719,1.680465843504124,542.5550773595959,1.129459485357416,0.023383593540184724,1.9321459621101753,0.03855709673650888,0.034905004081395005,0.3671363927561372,0.8025593417155195,0.0005177602893279362,0.07208217221320462,0.38730227121648164,0.053056728808929435,0.014401265621657208
Can,09,2,A,Red,3,4.040338521925808,20.74386855547449,18.89461362597496,157.0549132920871,1.5859464586522432,696.7613329464493,1.0296625362343348,0.022801899593832657,2.0528533432009546,0.03433314891891599,0.03214473285856988,0.24882838412597108,0.8185059679014046,0.0006870941944023773,0.0660046870867193,0.3335827291981295,0.05640334358418712,0.014081455513314292
Can,09,2,A,Red,4,4.079640560549669,18.702428919568646,18.314989038044402,157.2936400192179,1.4441097847626363,551.6260496751329,1.0676426042630531,0.01667318920235477,1.53488463620611,0.034481050575985744,0.030416383422694385,0.38929089637462994,0.741311828334179,0.0004299181837022601,0.05247014354283886,0.3481355172855916,0.051280836089726604,0.010968169428862333
Can,10,1,A,Red,1,1.8761787021727077,16.961319911029175,12.307125593452746,401.3413699005427,1.5547382587580139,749.7513651367531,1.392975572348422,0.028547796741476825,2.968014558510302,0.03878344998426781,0.0741316337142971,8.819674861077583,0.4195710670127232,0.0034644953632575553,0.16730866828832555,19.45070330156834,0.07799548896164733,0.0368678755600013
Can,10,1,A,Red,2,1.5116241798393826,16.725592748727276,23.657147824150073,464.2373525457657,3.4676368334464094,769.9435581845794,1.1889608542734438,0.03197427876750391,4.109168425614746,0.03059677765960954,0.0640078666584515,3.690374653561792,0.38033980943489915,0.0010192886084903253,0.06692412873303318,6.629517252230097,0.06552201182236758,0.013551481094029564
Can,10,1,A,Red,3,1.479092088034769,16.217749675490005,12.187480583189506,421.2096386798351,1.3732513011931684,641.0110588975203,1.1670513556964928,0.03264262572119392,3.3173881329279555,0.033322297258221174,0.0816255401505202,3.276671197658372,0.32289563373061064,0.0024661686283438114,0.029311169109723,5.195664994263779,0.023956480523248343,0.01099415482523303
Can,10,1,A,Red,4,1.3535010150676374,14.75160685038792,12.64558865582025,430.9486385909745,1.3583175379243393,726.7827141697169,0.9319526774127751,0.031169739098484712,3.4991825591389962,0.033700313733081175,0.061722706341798286,3.20314912806004,0.334577803042711,0.0020390509704359084,0.07179201452370508,5.383775478805146,0.04056544857678891,0.014694170233125683
Can,10,2,A,Red,1,1.6296953281520383,12.955904023656787,7.707959343953582,199.93323378451157,1.8483430926158186,489.2628828352236,2.1310904007524676,0.01785888276857132,2.4411390326243882,0.04725163336041287,0.042321909975185985,0.5424056761587535,0.17272252441941383,0.0015500583883949687,0.22148462707357705,3.810402085269762,0.028892794040092557,0.023237886901851676
Can,10,2,A,Red,2,1.9472691401796327,13.858187979075836,4.707042988655143,191.52775760177715,2.347883055980306,419.9035849286114,0.6504538449759205,0.015904614917347355,1.801044379104983,0.049628356848870986,0.05292093661258235,0.2614676841560153,0.17899850884824042,0.0008915873274657377,0.20272267988728646,0.5906511133156187,0.019076947760009344,0.015612853630913255
Can,10,2,A,Red,3,1.4997207096150549,13.473589152688454,11.500239285401246,188.6773025624983,1.7606330636185559,449.3307558656984,0.5865326315624061,0.01819343117484829,2.3931432510504806,0.027469095358005798,0.02178146028026515,0.20812327845404835,0.16490785441291173,1e-06,0.11671933063238595,0.21995270709737608,0.02009243209605304,0.007081615543179652
