Polymer,Source,Day2,Batch,Color,N,Na23,Mg25,Al27,Si29,K39,Ca44,Ti47,Mn55,Fe57,Ni60,Cu63,As75,Sr88,Nb93,Sn118,Sb121,Ba138,Pb208
Can,35,2,A,Black,3,0.09628129501565617,0.00435218734489873,0.03612752153226985,0.023759632259003145,0.06486550725343938,0.7072039918575511,0.0008062253513508499,0.010526652939908857,0.0018757155833808777,0.00043918926346929937,0.00037612059533865194,0.0009916989357894876,0.07252303004490888,1.4462616077927453e-05,0.0005435726651851316,0.0036145163277005923,0.002863494866261286,0.00019930551922575694
Can,35,2,A,Black,4,0.03708492432694918,0.0038764177686711264,0.026235528245916868,0.022026738206116864,0.06905392858831415,0.5037240498792867,0.0009226282556195943,0.007632500072684198,0.0015610338580255099,0.0002229550910790102,0.0004695673549122277,0.0010049689464332154,0.06217357048370725,5.7344075180227134e-05,0.00027839836019567706,0.003161751163339201,0.003189271185624563,0.000364780205852126
Can,36,1,A,Black,1,0.029718996333606494,0.035786934589424606,0.13692426427313334,0.022563566546724798,0.08682601949175277,1.8379822019819712,1.36955472807623,0.01606526960266116,0.003880557563251999,0.00018999572860347338,0.04188929597926835,0.0019498472118656147,0.10420006831491273,0.02812396091157176,0.002755312099194839,0.017128887494860714,0.11385856733607545,0.009178834564408213
Can,36,1,A,Black,2,0.028542604623868727,0.03917694391971707,0.126941383568339,0.022913083851518773,0.091171904043782,1.893781184546453,1.4216419712395088,0.015656276408663714,0.0031571181263384536,0.00019106772254182857,0.042210937394413506,0.0014975968563086801,0.12202802551427823,0.02876845717021997,0.0028507952888973368,0.009297749611556926,0.16337753204554975,0.007788473884051294
Can,36,1,A,Black,3,0.030707678582194975,0.033567939734635746,0.13970124696370584,0.02483528383147461,0.09281500603589793,2.0403229817129036,1.436882709989385,0.016776038068090877,0.0037460655540808487,0.00019418405343401792,0.04381513971221968,0.0013543020117055419,0.10734318943783455,0.030146738547047865,0.0027509686415829225,0.009037022366613278,0.11999580418862743,0.007630074585047451
Can,36,1,A,Black,4,0.031752767237053295,0.045811578384898764,0.15215439921866689,0.023486010136482494,0.1107936423859154,1.9615213817798922,1.505918683828709,0.01580396473202164,0.0034991656735155166,0.0001978958287958781,0.04336823021834749,0.0012473710309220283,0.10596151665840409,0.0300443902713555,0.002679438759250712,0.007865796085611082,0.10398325854921561,0.007861040810650342
Can,36,2,A,Black,1,0.011646231657164587,0.03304184140724535,0.08586464803837479,0.017136460829248638,0.031231324740539305,1.5091370244583124,0.9531213084289635,0.01165901846101667,0.003095685513202429,0.00010583045218410771,0.027335808869201006,0.0007470771080674779,0.07425391535162747,0.017449247821666673,0.001870401890424939,0.003069534376969796,0.06806550530757412,0.005407116545061969
Can,36,2,A,Black,2,0.01143594646254816,0.024071113281905355,0.0843359871361168,0.01614896299820746,0.022332614693422622,1.427610525048511,0.9710731513598291,0.010910544894598714,0.0029199462257469104,0.00010786086369154871,0.028147285293254463,0.0007975091253296341,0.07383949840611932,0.01807919229093884,0.001603434619569069,0.0030546109970231382,0.08964547104845186,0.00570402258171319
Can,36,2,A,Black,3,0.012942824928053095,0.025499072801844734,0.09200300502743965,0.015400941402203673,0.027306220164204826,1.54599115230476,0.971010577059952,0.010548262849321548,0.0028699688368007186,0.00011256547138619867,0.02731647909839295,0.0007293537955454668,0.0769965021742998,0.018922214162870345,0.0016104447058818742,0.0030090497384216543,0.11405103145512847,0.005352540541929282
Can,36,2,A,Black,4,0.012913372625225789,0.02928439357339811,0.09038263907525462,0.01582171205191523,0.04018526035028827,1.4401601840378204,0.9700492426297637,0.010923230129808755,0.0027336112006180833,9.937240441843873e-05,0.02764695592032195,0.0007033349635094295,0.07470437741607834,0.018165776083717212,0.001724743991461753,0.0031185624991204313,0.06838179175840875,0.005184890339595345
Can,37,1,A,Red,1,0.30583175149914643,0.0037354348598991173,0.22044855559038773,0.01675556904895572,0.042716299461714256,0.1010638684797195,0.002047643240666821,0.0009777176737898396,0.00041267846850611594,9.073065577243811e-05,0.0007387820844830637,0.0025474239732409085,12.805120964272529,2.836118695876459e-05,0.0002574774421397176,0.010599545043154177,0.006531903212394092,0.001764216370722475
Can,37,1,A,Red,2,0.29795233229332196,0.0038812931186384676,0.22000956970427282,0.014344559237875396,0.042545976072749715,0.1042817929903934,0.0012818166520358264,0.0010364425095850116,0.00011892611886697351,9.594552802711638e-05,0.00045360256344599467,0.0019495505341676964,12.785044558545282,2.5807035553338684e-05,0.00034759107026003527,0.005608076997303067,0.005961620884254962,0.001062881315405649
Can,37,1,A,Red,3,0.2871497415397033,0.003521254054206544,0.2111488947056231,0.01417586259330079,0.03942407850840704,0.10224187175611767,0.0013150718268987054,0.0008334599883507776,0.0003981517905003391,9.365772260522928e-05,0.0003461977004740781,0.001540577921382159,12.038771372031377,1.8038082174868746e-05,0.0007456426935637451,0.004702898729457553,0.005452892523913899,0.0011525078823133052
Can,37,1,A,Red,4,0.22793388145764365,0.002736117164181042,0.171651694348326,0.011444964658727538,0.03769593360507155,0.08309271924455162,0.0010358323240617475,0.0007703225985823611,0.000268728642746904,8.163144533014782e-05,0.00028220558913685296,0.001078813861301856,9.600974371077678,1.1021718238329485e-05,0.0008735802664293281,0.0034909750454781337,0.004494786248460383,0.0009542326446053771
Can,37,2,A,Red,1,0.2144727745274939,0.0027759980033525236,0.1678504320865876,0.01475009110152217,0.03905615559196146,0.07660072072592415,0.002541151313546555,0.0006107992551501551,0.0002880727464066623,0.00017565273507279643,0.0004979095305974148,0.001192212862986094,9.055920849618222,2.6779904960861695e-05,0.0007893639985963526,0.0036618114574190515,0.0040751424766514496,0.00024089889893001143
Can,37,2,A,Red,2,0.2607979381718107,0.004204600543926997,0.19614878006510036,0.01483447788178043,0.12126122381732343,0.09808736640587477,0.001697240969375438,0.0009024250938146045,0.0010650940756067322,0.00021716881237671945,0.0009455714519054946,0.0009882648596809846,10.142934568322127,1e-06,0.0005175775928498939,0.0036947599120407313,0.00687076121526034,0.0003786254647123523
Can,37,2,A,Red,3,0.23763301085117114,0.0028516094979349044,0.18249674566463503,0.014568097239306752,0.0412540109964841,0.08421446495138987,0.0014309591636477816,0.0005826794571819861,0.0002636045950472074,9.409723716679466e-05,0.00032332791641355506,0.001086822293005109,10.27738377083791,6.953146766761638e-06,0.00036724450715677585,0.003577020111554454,0.006653204883277628,0.0001691947120820112
